,,,,,,,,,,,MSS stalls [cycles],,,,,,PCU stalls [cycles],,MSS events,,,,,,,Unit Utilization
Func,Size,Calls,ExclTotal,ExclAv,ExclMin,ExclMax,InclTotal,InclAv,InclMin,InclMax,Memory Conflicts,External Code Read,External Data Read,External Data Write,Memory Barrier,Exclusive Write,Branch Penalty,Cross Fetch Line Penalty,Memory Conflicts,Code Cache Read Hit,Code Cache Read Miss,External Code Read,External Data Read,External Data Write,Read After Write,PCU utilization,LSU utilization,SPU utilization,VPU utilization,
"CDNNDevice::setKernelSupportedList()",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::addOperator(_OperatorDescription_st*)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::addOperationLibrary(_OperationLibrary_st*)",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::addOperation(_OperationDescription_t*)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::deleteKernel(E_CDNN_LAYER_TYPES, CDNNKernel**)",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::bytesPerCycleMeasurement(unsigned int, float*, E_CDNN_EXTERNAL_MEMORY_LATENCY_TYPE)",522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::resetClock()",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::setTriggerEvents(int)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::allocateDMAQueues(int, int*)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::deinitDma()",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::profilerGetPureCycles()",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::canShareInternalMemoryBetweenExecutions()",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::canFusionOperations(unsigned int, E_CDNN_OPERATION_TYPE*, _OperationValidateParams**)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::getDeviceHandle() const",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::getLayerDatabase() const",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::getOperationDatabase() const",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::isInputDataTypeSupported(E_CDNN_BUFFER_DATA_TYPE) const",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::isOutputDataTypeSupported(E_CDNN_BUFFER_DATA_TYPE) const",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::isWeightsDataTypeSupported(E_CDNN_BUFFER_DATA_TYPE) const",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::getDeviceRunningMode()",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::getDeviceSecondaryType()",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDevice::getDeviceComprassionModes()",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"CDNNDevice::getOperatorDatabase() const",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,12%,0%
"::~CDNNDevice",258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFopen",10,3,8037,2679,2383,2828,146373,48791,29674,59265,0,7208,633,0,0,0,102,0,0,0,0,34,3,0,0,50%,0%,0%,0%
"CDNNFclose",10,1,3256,3256,3256,3256,19303,19303,19303,19303,0,2544,633,0,0,0,41,1,0,0,0,12,3,0,0,50%,0%,0%,0%
"CDNNFread",10,1,4342,4342,4342,4342,18872,18872,18872,18872,0,3392,844,0,0,0,53,1,0,0,0,16,4,0,0,50%,0%,0%,0%
"CDNNFseek",10,2,3474,1737,1732,1742,21644,10822,10807,10837,0,2968,422,0,0,0,34,0,0,0,0,14,2,0,0,50%,0%,0%,0%
"CDNNFwrite",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFputc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFgetc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFputs",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFgets",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFeof",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFflush",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFtell",10,1,1096,1096,1096,1096,11254,11254,11254,11254,0,1060,0,0,0,0,17,0,0,0,0,5,0,0,0,50%,0%,0%,0%
"CDNNRewind",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFprintf",168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNFscanf",164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNPrintf",40,2,1312,656,656,656,183079,91539,85228,97851,0,1272,0,0,0,0,16,0,0,0,0,6,0,0,0,22%,27%,5%,0%
"stringEndsWith",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::operator new(unsigned long)",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::operator new(unsigned long, unsigned int)",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::operator delete(void*)",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setName(char const*)",274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setFixedSizeName(char const*)",258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::reUseBufferObject(int const*, void*, E_CDNN_BUFFER_DATA_TYPE, int)",626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::reUseAllocatedBuffer(int const*, E_CDNN_BUFFER_DATA_TYPE, int)",808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::convertBuffer(_cdnnSystemKernelSignature_st*, unsigned int, E_CDNN_BUFFER_DATA_TYPE, unsigned int, unsigned short*)",2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::reshape(int const*, int, E_CDNN_DIMENSION_PADDING_RESET_STATUS)",1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::arrangeWeightsGenConv(unsigned int, unsigned int)",336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setAllocatedMemorySize(int, bool)",158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::dumpToFile(void*, int, int)",2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::loadBuffer(void*, int, int)",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::decreaseClassReferenceCount(E_CDNN_REFERENCE_USER_TYPE)",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::increaseClassReferenceCount(E_CDNN_REFERENCE_USER_TYPE)",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setMarginSize(_cdnnSystemKernelSignature_st*, int*)",978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::clearBetweenMapPad()",156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setSystemMarginSize(_cdnnSystemKernelSignature_st*, int*, void*)",524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::clearSystemMargin(_cdnnSystemKernelSignature_st*)",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::replicate(_cdnnSystemKernelSignature_st*, CDNNBuffer*, unsigned int, CDNNTile*, unsigned short*, int)",1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::updateDataPtrNonRecursive(void*)",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setIsSubBuffer(bool)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setDtaSignedness(bool)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setBetweenMapAlign(_cdnnSystemKernelSignature_st*, int)",508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setRowStrideBankAlign(_cdnnSystemKernelSignature_st*, E_CDNN_DIMENSION_ALIGNMENT_REQUIREMENT)",736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::getOrDataPtr()",702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::getValidDataPtr()",734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setBufferRelationshipType(E_CDNN_BUFFER_RELATIONSHIP_TYPE)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setBufferId(unsigned char)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setOrLayerId(short)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setNetworkBufferListId(short)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setVirtualInputOrLayerId(short)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::initBuffParameters(_cdnnSystemKernelSignature_st*)",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::removeParentBuffer(CDNNBuffer*)",682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setParentBuffer(CDNNBuffer*)",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setSubBuffersArray(CDNNBuffer**, int)",114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::incrementEdgeNumber(int)",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::decrementEdgeNumber(int)",356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::decrementTempEdgeNumber()",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::initTempEdgeNumber()",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setBuffExecutionId(int)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::calcOrChecksum(unsigned int*)",830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setScaleFactor(float*, E_CDNN_QUANTIZATION_INFO_QUANT_ITERATIONS_METHOD, std::__1::vector<CDNNBuffer*, std::__1::allocator<CDNNBuffer*> >*)",3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setAccScaleFactor(float*)",284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setScaleFactorAndHeadroomBits(float*, unsigned char*, E_CDNN_QUANTIZATION_INFO_QUANT_ITERATIONS_METHOD, std::__1::vector<CDNNBuffer*, std::__1::allocator<CDNNBuffer*> >*)",3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setSubBufferByIndex(unsigned int, CDNNBuffer*)",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::copyBufferParams(_cdnnSystemKernelSignature_st*, CDNNBuffer*, void*)",1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::resetTotalBits(E_CDNN_BUFFER_BIT_PRECISION_TYPE, void*)",648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::modifyDataType(E_CDNN_BUFFER_DATA_TYPE, E_CDNN_MODIFY_DATA_TYPE_MODE)",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::initQuantizationInfo(unsigned int, unsigned int, bool)",542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::initAccQuantizationInfo(unsigned int, unsigned int)",342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::releaseQuantization()",158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setSwapChannels(char)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setResize(char, unsigned int, unsigned int)",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setTranspose(E_CDNN_BUFFER_IMAGE_TRANSPOSE)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setLoopIterationNumber(short)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setClusterReusedBuff()",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::setZeroPoint(float)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNBuffer::resetAllocation(E_MEMORY_BUFFER_RESET_PARAM)",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::~CDNNBuffer",304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNBuffer",454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"cevaMallocMaxInternalMem",1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"cevaMallocMaxInternalMemRunTime",748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"isValidSize",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"getAllocationNextBlockNumber",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNDebugger",5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,27%,10%,0%
"CDNNDebugger::dumpErrorStrings()",8428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21%,28%,7%,0%
"::~CDNNDebugger",1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::~CDNNDebugger",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::ReplaceAlls(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > const&, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > const&)",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::getFirstDetectedErrorMessage(int, char*)",2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::SetVisualizeEnable(bool)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::SetProgressReportEnable(bool)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::SetPrintLayersCrcEnable(bool)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::SetReference(_cdnnReference*)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::setErrorInModuleWithAdditionalStringError(E_ERROR_MODULE, unsigned int, unsigned int, char const*, unsigned long long, char const*)",458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printProgressReports(char const*)",244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printProgressReports(char const*, unsigned int)",276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printProgressReports(char const*, char*)",276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printProfilerInfo(char const*, unsigned int)",276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printProfilerInfo(char const*)",244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::calcCRC(CDNNLayer*)",678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::printLayers(CDNNLayer*)",1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::shouldLayerRun(CDNNLayer*)",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::saveBufferToFile(CDNNBuffer*, char*, char*, int, char*, int, int, bool, bool)",4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::saveDataToFile(void*, char*, unsigned int, unsigned int, bool)",218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::loadBufferFromFile(CDNNBuffer*, char*, char*, int, char*, int, int, int)",2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::vlog(E_LOG_LEVEL, E_LOG_MODULE, char const*, ...)",144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::dumpOrLoadLayerInput(_cdnnReference*, CDNNLayer*, _cdnnSystemKernelSignature_st*)",5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,27%,10%,0%
"CDNNDebugger::dumpLayerOutput(_cdnnReference*, CDNNLayer*, _cdnnSystemKernelSignature_st*)",1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::getLogBufferHead()",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::getNetworkLoggerById(int)",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::getNetworkLoggerSizeById(int)",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::vlogWithFflush(E_LOG_LEVEL, E_LOG_MODULE, char const*, ...)",176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"CDNNDebugger::getReference()",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::~CDNNDebugger",1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,0%,8%,0%
"::CDNNDebugger",5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,27%,10%,0%
